sn,fault_time,label
SERVER_4086,2020-10-19 09:12:00,1
SERVER_4613,2020-11-06 07:09:00,2
SERVER_7167,2020-04-30 00:45:00,2
SERVER_5891,2020-05-08 15:07:00,2
SERVER_5572,2020-09-19 13:55:00,1
SERVER_16830,2020-07-04 10:12:00,2
SERVER_5013,2020-08-01 02:50:00,2
SERVER_6356,2020-09-18 23:06:00,2
SERVER_16350,2020-02-19 16:38:00,2
SERVER_16789,2020-05-14 07:24:00,1
SERVER_16027,2020-06-26 02:04:00,2
SERVER_16348,2020-04-18 11:00:00,2
SERVER_5629,2020-01-19 11:15:00,2
SERVER_7225,2020-10-13 14:58:00,1
SERVER_15980,2020-04-11 04:45:00,1
SERVER_3655,2020-05-25 11:33:00,2
SERVER_5351,2020-04-23 19:58:00,2
SERVER_3565,2020-10-16 15:46:00,2
SERVER_16512,2020-03-05 03:03:00,1
SERVER_5032,2020-06-13 00:29:00,1
SERVER_15664,2020-04-17 20:45:00,2
SERVER_16102,2020-01-05 21:05:00,2
SERVER_16367,2020-01-30 19:33:00,2
SERVER_17502,2020-10-06 04:29:00,1
SERVER_16705,2020-10-27 14:25:00,2
SERVER_16272,2020-10-19 11:34:00,2
SERVER_16615,2020-05-09 15:27:00,2
SERVER_3524,2020-04-05 17:46:00,2
SERVER_4794,2020-08-24 22:45:00,1
SERVER_16482,2020-04-13 09:38:00,1
SERVER_5173,2020-04-24 16:25:00,1
SERVER_4853,2020-08-04 06:12:00,2
SERVER_5008,2020-05-10 17:33:00,2
SERVER_25806,2020-06-14 10:08:00,0
SERVER_5284,2020-05-29 04:35:00,0
SERVER_3292,2020-06-23 11:12:00,1
SERVER_16058,2020-02-08 10:23:00,2
SERVER_6307,2020-09-10 06:54:00,3
SERVER_16376,2020-02-27 17:25:00,1
SERVER_16970,2020-05-30 10:41:00,3
SERVER_3676,2020-03-20 01:46:00,2
SERVER_5767,2020-06-20 00:00:00,2
SERVER_15846,2020-10-06 00:11:00,2
SERVER_6349,2020-09-08 14:07:00,2
SERVER_3513,2020-02-24 06:13:00,2
SERVER_5603,2020-10-08 06:47:00,2
SERVER_5246,2020-02-24 06:42:00,2
SERVER_26089,2020-06-01 16:26:00,0
SERVER_4824,2020-05-09 12:50:00,1
SERVER_5944,2020-10-31 18:11:00,1
SERVER_6306,2020-03-20 15:26:00,1
SERVER_16003,2020-09-12 12:48:00,1
SERVER_15983,2020-04-03 01:52:00,2
SERVER_5790,2020-04-18 14:28:00,2
SERVER_4774,2020-09-24 03:57:00,2
SERVER_17518,2020-09-18 01:31:00,1
SERVER_4195,2020-08-30 01:33:00,3
SERVER_23102,2020-08-22 13:03:00,2
SERVER_16291,2020-01-14 19:39:00,2
SERVER_5106,2020-08-10 13:50:00,2
SERVER_4373,2020-04-30 21:55:00,2
SERVER_4957,2020-02-27 09:32:00,2
SERVER_5058,2020-01-26 12:11:00,2
SERVER_3518,2020-04-16 20:09:00,2
SERVER_16504,2020-01-23 23:43:00,2
SERVER_6695,2020-04-12 07:18:00,1
SERVER_3873,2020-02-12 08:14:00,1
SERVER_4787,2020-05-13 06:17:00,1
SERVER_16638,2020-05-24 03:02:00,2
SERVER_5122,2020-04-15 07:07:00,2
SERVER_4411,2020-08-28 18:15:00,2
SERVER_16304,2020-06-02 11:31:00,1
SERVER_23026,2020-10-12 07:42:00,1
SERVER_4157,2020-07-17 09:39:00,1
SERVER_6533,2020-08-21 13:09:00,2
SERVER_26811,2020-08-07 17:09:00,0
SERVER_6027,2020-05-14 16:55:00,1
SERVER_15829,2020-08-28 13:03:00,1
SERVER_25810,2020-09-05 22:11:00,0
SERVER_16853,2020-07-25 15:32:00,2
SERVER_25973,2020-02-05 16:34:00,0
SERVER_16793,2020-04-30 03:47:00,2
SERVER_16464,2020-05-26 07:54:00,2
SERVER_5586,2020-01-06 23:28:00,2
SERVER_16202,2020-06-23 23:09:00,1
SERVER_3567,2020-02-19 02:27:00,2
SERVER_5559,2020-05-11 05:29:00,2
SERVER_6282,2020-08-24 13:33:00,2
SERVER_5447,2020-02-02 21:58:00,1
SERVER_16733,2020-06-21 16:56:00,1
SERVER_4911,2020-11-05 19:54:00,1
SERVER_17335,2020-07-04 06:20:00,2
SERVER_17596,2020-11-01 10:12:00,1
SERVER_16403,2019-12-30 01:50:00,3
SERVER_4366,2020-06-11 04:25:00,2
SERVER_26787,2020-04-25 13:01:00,0
SERVER_4788,2020-07-22 13:04:00,1
SERVER_5861,2020-09-19 21:22:00,2
SERVER_6535,2020-03-17 11:43:00,1
SERVER_15784,2020-03-23 15:54:00,1
SERVER_16815,2020-05-20 16:11:00,1
SERVER_4544,2020-04-14 22:49:00,2
SERVER_16098,2020-03-04 08:08:00,1
SERVER_17144,2020-11-17 16:14:00,1
SERVER_3572,2020-09-29 15:52:00,1
SERVER_6270,2020-08-08 12:01:00,2
SERVER_16321,2020-04-19 12:28:00,1
SERVER_16179,2020-02-02 02:41:00,2
SERVER_5053,2020-03-14 15:58:00,1
SERVER_6485,2020-11-13 07:34:00,3
SERVER_16419,2020-02-06 10:55:00,2
SERVER_25934,2020-08-26 23:22:00,0
SERVER_16871,2020-08-24 08:16:00,1
SERVER_26785,2020-05-13 12:41:00,0
SERVER_17457,2020-09-05 11:45:00,1
SERVER_4117,2020-01-30 07:51:00,2
SERVER_6113,2020-02-16 19:54:00,1
SERVER_4528,2020-07-04 14:54:00,2
SERVER_6448,2020-06-13 16:43:00,1
SERVER_16319,2020-08-02 22:03:00,1
SERVER_16204,2020-08-29 13:23:00,2
SERVER_25928,2020-01-31 14:07:00,0
SERVER_16059,2020-06-10 10:56:00,1
SERVER_4732,2020-03-25 18:53:00,2
SERVER_5462,2020-02-14 22:41:00,1
SERVER_4199,2020-11-16 12:15:00,3
SERVER_16704,2020-11-02 10:51:00,1
SERVER_25950,2020-06-15 08:47:00,0
SERVER_16332,2020-08-08 14:13:00,1
SERVER_7502,2020-11-09 17:06:00,1
SERVER_3827,2020-05-21 18:14:00,1
SERVER_16482,2020-04-12 16:08:00,2
SERVER_16758,2020-02-10 20:13:00,2
SERVER_4267,2020-05-11 17:01:00,2
SERVER_22797,2020-09-26 01:24:00,2
SERVER_5299,2020-03-28 15:44:00,2
SERVER_4609,2020-06-04 03:03:00,2
SERVER_16139,2019-12-29 04:11:00,1
SERVER_23124,2020-11-10 08:36:00,2
SERVER_15983,2020-04-04 19:36:00,2
SERVER_5032,2020-06-12 20:18:00,2
SERVER_17131,2020-09-09 03:00:00,2
SERVER_5624,2020-07-08 10:02:00,1
SERVER_16586,2020-02-22 16:20:00,1
SERVER_4442,2020-05-03 09:08:00,2
SERVER_25759,2020-05-16 18:06:00,0
SERVER_16669,2020-05-23 21:22:00,2
SERVER_15859,2020-02-02 10:25:00,2
SERVER_5968,2020-09-24 04:24:00,2
SERVER_4634,2020-03-21 14:31:00,2
SERVER_16257,2020-10-22 22:24:00,2
SERVER_4690,2020-01-20 18:04:00,2
SERVER_4610,2020-05-22 16:58:00,1
SERVER_16763,2020-10-11 16:26:00,2
SERVER_17132,2020-07-27 11:53:00,2
SERVER_4434,2020-07-21 21:09:00,2
SERVER_6355,2020-08-06 20:16:00,2
SERVER_4158,2020-04-27 07:19:00,2
SERVER_5114,2020-05-16 08:19:00,2
SERVER_4279,2020-04-20 07:03:00,2
SERVER_15967,2020-06-03 22:01:00,2
SERVER_16817,2020-03-25 14:54:00,2
SERVER_5174,2020-04-17 00:27:00,2
SERVER_16342,2020-07-07 18:11:00,2
SERVER_16231,2020-04-30 00:11:00,2
SERVER_16766,2020-10-14 02:11:00,2
SERVER_6303,2020-05-22 12:33:00,1
SERVER_4853,2020-08-17 14:19:00,1
SERVER_4778,2020-04-06 17:00:00,2
SERVER_4676,2020-07-24 11:54:00,1
SERVER_16698,2020-09-24 08:39:00,2
SERVER_5161,2020-02-09 18:38:00,2
SERVER_5614,2020-04-17 10:14:00,2
SERVER_6277,2020-10-14 08:49:00,0
SERVER_16410,2020-05-02 22:29:00,2
SERVER_15828,2020-04-24 10:09:00,1
SERVER_3654,2020-04-17 12:10:00,2
SERVER_16203,2020-03-21 00:47:00,2
SERVER_4672,2020-04-25 03:22:00,2
SERVER_4697,2020-04-24 04:07:00,2
SERVER_4737,2020-04-17 02:20:00,2
SERVER_5214,2020-05-28 13:54:00,2
SERVER_17178,2020-05-04 14:16:00,2
SERVER_16193,2020-10-08 21:19:00,1
SERVER_6276,2020-07-21 01:05:00,1
SERVER_4433,2020-08-10 19:54:00,2
SERVER_23009,2020-10-18 01:23:00,1
SERVER_5790,2020-04-16 09:23:00,2
SERVER_16387,2020-05-03 15:14:00,1
SERVER_4211,2020-06-05 13:33:00,3
SERVER_17211,2020-10-09 15:40:00,2
SERVER_16807,2020-01-28 03:14:00,2
SERVER_4787,2020-05-10 20:58:00,2
SERVER_15977,2020-09-17 07:25:00,1
SERVER_5844,2020-08-01 11:34:00,2
SERVER_7284,2020-09-27 19:54:00,3
SERVER_5961,2020-06-13 17:07:00,1
SERVER_5447,2020-02-03 04:19:00,2
SERVER_3516,2020-07-31 04:57:00,2
SERVER_4156,2020-05-20 16:05:00,2
SERVER_17382,2020-08-29 03:49:00,3
SERVER_17177,2020-08-22 08:18:00,2
SERVER_17128,2020-06-17 12:09:00,1
SERVER_25963,2020-01-21 11:48:00,0
SERVER_16331,2020-01-04 10:38:00,2
SERVER_6557,2020-03-12 07:12:00,2
SERVER_16352,2020-07-03 11:18:00,3
SERVER_16380,2020-04-16 09:27:00,2
SERVER_16034,2020-05-04 10:58:00,2
SERVER_16529,2020-04-16 13:55:00,1
SERVER_17176,2020-07-18 03:47:00,2
SERVER_25802,2020-02-06 17:48:00,0
SERVER_5438,2020-04-25 14:14:00,1
SERVER_5790,2020-04-22 09:59:00,2
SERVER_22979,2020-07-31 03:21:00,1
SERVER_25880,2020-01-30 06:28:00,0
SERVER_4796,2020-05-31 23:28:00,2
SERVER_5601,2020-05-29 11:21:00,2
SERVER_6291,2020-10-26 07:14:00,2
SERVER_5457,2020-04-27 20:46:00,2
SERVER_16524,2020-10-07 18:25:00,2
SERVER_16506,2020-05-19 10:18:00,2
SERVER_4733,2020-05-25 00:41:00,2
SERVER_17411,2020-10-27 14:21:00,1
SERVER_26801,2020-06-10 16:37:00,0
SERVER_15860,2020-02-06 09:45:00,3
SERVER_26781,2020-01-19 15:54:00,0
SERVER_15980,2020-04-10 18:56:00,2
SERVER_16962,2020-05-14 17:57:00,3
SERVER_16642,2020-04-09 21:38:00,2
SERVER_25885,2020-07-19 11:43:00,0
SERVER_3871,2020-08-21 09:18:00,2
SERVER_5629,2020-01-02 23:10:00,2
SERVER_4535,2020-09-22 08:41:00,2
SERVER_16091,2019-12-31 10:48:00,2
SERVER_5033,2020-06-22 00:17:00,2
SERVER_16215,2020-07-28 17:47:00,1
SERVER_26746,2020-10-09 09:59:00,0
SERVER_7132,2020-10-20 08:20:00,2
SERVER_3657,2020-05-17 03:59:00,1
SERVER_4192,2020-05-09 03:31:00,2
SERVER_16165,2020-03-06 20:45:00,1
SERVER_16279,2020-04-14 05:15:00,2
SERVER_4338,2020-10-27 01:57:00,2
SERVER_4523,2020-03-01 12:34:00,1
SERVER_4824,2020-04-15 02:10:00,2
SERVER_4176,2020-08-05 11:39:00,2
SERVER_27409,2020-06-07 09:42:00,0
SERVER_17213,2020-10-18 20:45:00,2
SERVER_5898,2020-10-13 04:03:00,2
SERVER_4551,2020-02-04 07:56:00,1
SERVER_16020,2020-10-17 00:36:00,2
SERVER_5149,2020-06-24 20:22:00,3
SERVER_7246,2020-09-03 03:19:00,1
SERVER_15926,2020-01-08 17:33:00,1
SERVER_23101,2020-09-07 07:34:00,2
SERVER_7101,2020-06-15 12:17:00,0
SERVER_16432,2020-10-02 13:23:00,2
SERVER_26773,2020-06-12 22:59:00,0
SERVER_25765,2020-03-05 15:30:00,0
SERVER_3686,2020-03-15 18:36:00,1
SERVER_2626,2020-01-10 19:02:00,3
SERVER_2374,2020-09-09 12:47:00,3
SERVER_2435,2020-10-13 10:11:00,3
SERVER_2127,2020-01-10 22:35:00,3
SERVER_2625,2020-02-14 15:38:00,2
SERVER_2895,2020-11-18 01:47:00,3
SERVER_2610,2020-05-25 12:33:00,3
SERVER_2930,2020-05-12 22:53:00,2
SERVER_2553,2020-04-29 03:19:00,3
SERVER_2188,2020-04-07 03:45:00,2
SERVER_2109,2020-02-20 05:42:00,2
SERVER_2628,2020-04-23 08:48:00,3
SERVER_15614,2020-06-07 04:13:00,1
SERVER_3391,2020-03-08 23:08:00,2
SERVER_6986,2020-06-16 14:45:00,2
SERVER_15356,2020-06-30 02:00:00,2
SERVER_25757,2020-10-29 20:51:00,0
SERVER_15368,2020-01-05 15:29:00,2
SERVER_17009,2020-06-14 02:37:00,2
SERVER_17151,2020-08-31 18:12:00,2
SERVER_26718,2020-08-15 02:20:00,0
SERVER_15360,2020-07-29 21:45:00,2
SERVER_3577,2020-10-23 02:00:00,2
SERVER_3554,2020-10-09 02:14:00,1
SERVER_3609,2020-05-15 22:29:00,2
SERVER_2970,2020-10-15 23:49:00,2
SERVER_15439,2020-09-04 01:25:00,2
SERVER_3554,2020-05-05 16:04:00,1
SERVER_17259,2020-05-19 18:04:00,3
SERVER_15582,2020-10-03 13:03:00,2
SERVER_17077,2020-08-11 22:38:00,3
SERVER_17550,2020-10-10 21:31:00,2
SERVER_3371,2020-08-12 22:39:00,2
SERVER_7029,2020-07-26 02:33:00,2
SERVER_17600,2020-10-14 22:36:00,2
SERVER_15452,2020-02-24 07:14:00,2
SERVER_3413,2020-07-25 23:21:00,2
SERVER_15805,2020-03-10 16:47:00,2
SERVER_15461,2020-02-10 20:39:00,3
SERVER_15309,2020-05-03 01:51:00,2
SERVER_3407,2020-06-26 21:40:00,2
SERVER_3615,2020-03-27 09:22:00,1
SERVER_3373,2020-03-07 02:04:00,1
SERVER_6964,2020-10-08 14:31:00,2
SERVER_17601,2020-10-14 16:43:00,2
SERVER_17561,2020-09-22 14:24:00,1
SERVER_6973,2020-09-21 07:46:00,2
SERVER_3815,2020-08-18 23:45:00,2
SERVER_3051,2020-03-27 00:52:00,2
SERVER_15312,2020-01-11 12:31:00,2
SERVER_3298,2020-08-26 19:19:00,2
SERVER_7454,2020-03-13 16:43:00,2
SERVER_17160,2020-06-29 17:52:00,2
SERVER_3826,2020-01-06 00:01:00,2
SERVER_15583,2020-06-20 15:00:00,2
SERVER_3604,2020-01-19 08:19:00,2
SERVER_15612,2020-07-17 09:31:00,2
SERVER_3617,2020-05-10 14:03:00,2
SERVER_3561,2020-05-09 12:55:00,1
SERVER_15435,2020-03-03 05:15:00,2
SERVER_7008,2020-06-11 13:36:00,2
SERVER_3038,2020-09-21 10:45:00,2
SERVER_3338,2020-05-06 17:21:00,3
SERVER_3542,2020-09-15 15:36:00,2
SERVER_3156,2020-03-05 12:57:00,2
SERVER_3825,2020-09-11 04:19:00,2
SERVER_3394,2020-09-25 19:11:00,2
SERVER_3561,2020-06-27 11:12:00,1
SERVER_15806,2020-01-17 22:38:00,2
SERVER_3919,2020-07-30 15:56:00,3
SERVER_3397,2020-10-24 09:39:00,2
SERVER_2940,2020-07-18 18:16:00,2
SERVER_6981,2020-08-15 22:36:00,2
SERVER_6572,2020-05-05 02:36:00,2
SERVER_15368,2020-03-03 20:04:00,2
SERVER_3096,2020-06-23 10:49:00,2
SERVER_2962,2019-12-29 08:59:00,2
SERVER_3554,2020-03-07 02:05:00,1
SERVER_7455,2020-09-10 18:30:00,2
SERVER_3811,2020-04-26 05:43:00,2
SERVER_17572,2020-11-07 23:11:00,2
SERVER_17258,2020-05-08 17:46:00,3
SERVER_17309,2020-11-25 10:10:00,2
SERVER_3376,2020-02-29 08:11:00,2
SERVER_3323,2019-12-31 10:29:00,2
SERVER_2981,2020-01-09 17:58:00,2
SERVER_17292,2020-06-03 06:25:00,1
SERVER_15454,2020-11-15 19:22:00,1
SERVER_3554,2020-05-16 05:08:00,1
SERVER_15399,2020-10-17 20:15:00,2
SERVER_4045,2020-05-06 04:31:00,2
SERVER_3205,2020-02-07 17:40:00,2
SERVER_3601,2020-09-15 06:11:00,2
SERVER_15802,2020-05-15 05:51:00,2
SERVER_3097,2020-08-13 02:33:00,2
SERVER_3101,2020-09-04 09:53:00,2
SERVER_15581,2020-06-08 07:38:00,2
SERVER_15391,2020-04-01 23:57:00,2
SERVER_3300,2020-02-11 16:50:00,2
SERVER_15804,2020-05-21 11:25:00,2
SERVER_15388,2020-04-16 21:12:00,2
SERVER_3820,2020-03-31 07:04:00,2
SERVER_3557,2020-01-15 03:59:00,2
SERVER_3388,2020-10-20 09:55:00,2
SERVER_3411,2020-05-19 16:21:00,2
SERVER_3456,2020-09-22 05:42:00,2
SERVER_16790,2020-11-09 10:13:00,1
SERVER_15462,2020-07-24 02:45:00,2
SERVER_3332,2020-10-06 20:27:00,2
SERVER_3046,2020-02-15 05:54:00,3
SERVER_3616,2020-04-06 15:06:00,2
SERVER_3297,2020-02-27 06:21:00,2
SERVER_3809,2020-08-19 10:53:00,2
SERVER_15449,2020-03-18 04:13:00,2
SERVER_17011,2020-03-31 11:04:00,2
SERVER_15803,2020-09-18 07:31:00,2
SERVER_3960,2020-02-05 17:14:00,3
SERVER_5656,2020-06-11 16:48:00,2
SERVER_5652,2020-01-13 21:06:00,2
SERVER_6776,2020-05-10 22:36:00,2
SERVER_6769,2020-08-25 19:07:00,2
SERVER_25788,2020-05-14 02:32:00,0
SERVER_4971,2020-01-05 20:16:00,3
SERVER_5655,2020-08-03 10:57:00,2
SERVER_4104,2020-01-27 15:57:00,1
SERVER_5480,2020-05-21 08:38:00,2
SERVER_4123,2020-03-14 03:27:00,1
SERVER_16878,2020-03-03 11:20:00,1
SERVER_26145,2020-07-11 06:31:00,0
SERVER_26110,2020-10-28 13:56:00,0
SERVER_17478,2020-10-07 10:55:00,3
SERVER_4454,2020-07-30 19:42:00,2
SERVER_16712,2020-10-05 22:08:00,2
SERVER_26022,2020-07-24 17:31:00,0
SERVER_17469,2020-09-18 12:34:00,1
SERVER_6442,2020-08-03 14:02:00,2
SERVER_16927,2020-03-12 21:24:00,2
SERVER_6704,2020-05-02 14:06:00,2
SERVER_16715,2020-01-01 10:19:00,2
SERVER_16973,2020-09-28 08:41:00,1
SERVER_26113,2020-07-16 17:06:00,0
SERVER_26147,2020-07-15 05:00:00,0
SERVER_26886,2020-09-28 07:02:00,0
SERVER_5836,2020-07-04 06:01:00,2
SERVER_26845,2020-07-11 19:54:00,0
SERVER_26852,2020-08-01 10:41:00,0
SERVER_16980,2020-09-13 15:03:00,1
SERVER_7497,2020-01-17 18:38:00,2
SERVER_26825,2020-07-17 09:30:00,0
SERVER_6888,2020-01-31 01:38:00,2
SERVER_16942,2020-04-16 05:14:00,1
SERVER_16930,2020-05-30 03:13:00,2
SERVER_7185,2020-06-03 01:52:00,1
SERVER_6886,2020-08-23 10:46:00,2
SERVER_4358,2020-02-25 18:28:00,2
SERVER_17038,2020-03-09 08:38:00,2
SERVER_6028,2020-03-10 05:38:00,2
SERVER_4358,2020-02-25 18:43:00,3
SERVER_4752,2020-07-31 00:27:00,2
SERVER_16872,2020-03-15 23:49:00,2
SERVER_16931,2020-05-06 03:38:00,2
SERVER_16946,2020-04-25 02:05:00,2
SERVER_17463,2020-11-17 09:03:00,3
SERVER_6028,2020-04-04 08:59:00,1
SERVER_7161,2020-06-08 19:42:00,2
SERVER_16926,2020-09-03 09:28:00,2
SERVER_4356,2020-01-01 18:25:00,2
SERVER_4928,2020-02-12 22:14:00,1
SERVER_5530,2020-08-09 14:35:00,1
SERVER_17314,2020-08-30 10:03:00,1
SERVER_6781,2020-01-30 15:20:00,2
SERVER_6405,2020-05-11 11:57:00,2
SERVER_6410,2020-08-08 17:28:00,1
SERVER_17285,2020-04-24 22:28:00,1
SERVER_6177,2020-04-28 21:16:00,1
SERVER_25993,2020-05-27 14:44:00,0
SERVER_6285,2020-03-11 16:15:00,1
SERVER_17268,2020-11-02 19:56:00,1
SERVER_4385,2020-06-13 11:59:00,1
SERVER_6175,2020-08-26 20:43:00,1
SERVER_6183,2020-06-20 13:27:00,1
SERVER_6722,2020-08-28 14:03:00,2
SERVER_17281,2020-07-10 08:52:00,1
SERVER_6158,2020-11-04 15:04:00,2
SERVER_6398,2020-03-31 19:23:00,2
SERVER_6158,2020-11-04 15:09:00,2
SERVER_6788,2020-11-14 07:53:00,2
SERVER_5952,2020-01-24 06:25:00,1
SERVER_17264,2020-08-02 03:04:00,1
SERVER_4386,2020-06-09 00:35:00,2
SERVER_5536,2020-10-20 05:31:00,1
SERVER_5947,2020-10-03 21:14:00,1
SERVER_17350,2020-09-22 16:41:00,1
SERVER_5525,2020-06-16 01:49:00,2
SERVER_7356,2020-06-24 23:33:00,1
SERVER_6002,2020-11-04 14:52:00,1
SERVER_5237,2020-03-31 13:37:00,3
SERVER_4532,2020-04-22 11:36:00,1
SERVER_6155,2020-08-09 01:49:00,1
SERVER_7159,2020-09-01 23:06:00,1
SERVER_5640,2020-01-19 11:50:00,1
SERVER_5237,2020-02-26 07:39:00,1
SERVER_5217,2020-03-03 17:48:00,1
SERVER_17352,2020-08-31 05:11:00,1
SERVER_5645,2020-04-06 06:51:00,2
SERVER_6398,2020-03-31 19:19:00,2
SERVER_16688,2020-01-29 09:21:00,1
SERVER_25220,2020-01-28 11:25:00,3
SERVER_17763,2020-10-26 05:34:00,1
SERVER_16688,2020-01-29 09:18:00,2
SERVER_16016,2020-05-24 13:02:00,1
SERVER_17770,2020-07-24 13:13:00,2
SERVER_25483,2020-09-08 18:47:00,3
SERVER_17728,2020-10-06 18:49:00,1
SERVER_17758,2020-07-19 02:21:00,1
SERVER_17715,2020-06-23 05:48:00,3
SERVER_4848,2020-09-26 04:30:00,1
SERVER_5962,2020-07-08 14:19:00,3
SERVER_17750,2020-08-26 16:48:00,3
SERVER_17755,2020-08-28 15:50:00,3
SERVER_4669,2020-11-19 21:45:00,3
SERVER_17714,2020-09-11 16:16:00,1
SERVER_4554,2020-05-19 19:40:00,1
SERVER_26897,2020-08-14 21:57:00,0
SERVER_25221,2020-09-13 12:13:00,3
SERVER_16427,2020-05-22 13:36:00,2
SERVER_17746,2020-08-14 12:31:00,1
SERVER_17724,2020-06-22 10:31:00,2
SERVER_17767,2020-09-22 15:12:00,3
SERVER_26901,2020-09-06 17:16:00,0
SERVER_4554,2020-08-09 15:05:00,1
SERVER_5275,2020-01-14 14:33:00,1
SERVER_5734,2020-02-14 11:14:00,1
SERVER_5392,2020-04-07 00:33:00,2
SERVER_5754,2020-08-20 11:13:00,2
SERVER_25892,2020-11-08 22:25:00,0
SERVER_25895,2020-09-02 22:31:00,0
SERVER_5696,2020-08-18 19:03:00,2
SERVER_5001,2020-05-20 03:19:00,2
SERVER_5734,2020-01-05 17:17:00,0
SERVER_5000,2020-07-19 00:35:00,1
SERVER_5272,2020-10-11 04:25:00,2
SERVER_5752,2020-07-05 18:50:00,2
SERVER_5493,2020-08-11 17:05:00,2
SERVER_5486,2020-11-21 15:29:00,2
SERVER_5727,2020-05-22 07:47:00,3
SERVER_5675,2020-07-01 20:20:00,3
SERVER_5691,2020-02-16 18:06:00,2
SERVER_25914,2020-10-29 03:59:00,0
SERVER_5728,2020-04-12 21:32:00,3
SERVER_25877,2020-09-27 17:43:00,0
SERVER_25911,2020-03-15 01:14:00,0
SERVER_5500,2020-04-19 02:22:00,1
SERVER_5496,2020-10-08 14:44:00,1
SERVER_25865,2020-03-31 01:43:00,0
SERVER_5689,2020-10-23 14:27:00,1
SERVER_5684,2020-05-28 00:53:00,2
SERVER_5729,2020-03-26 14:02:00,2
SERVER_5710,2020-06-28 22:28:00,1
SERVER_5476,2020-09-04 16:21:00,2
SERVER_5677,2020-09-15 03:04:00,3
SERVER_5500,2020-04-27 08:17:00,2
SERVER_25876,2020-08-06 16:43:00,0
SERVER_5509,2020-08-15 02:24:00,3
SERVER_5142,2020-09-23 20:26:00,3
SERVER_25846,2020-05-28 21:45:00,0
SERVER_25893,2020-01-10 13:07:00,0
SERVER_6607,2020-06-17 05:22:00,2
SERVER_5806,2020-01-30 16:25:00,3
SERVER_17101,2020-09-27 16:48:00,2
SERVER_4644,2020-02-03 02:14:00,1
SERVER_17346,2020-08-04 00:53:00,2
SERVER_6662,2020-11-02 17:15:00,2
SERVER_6864,2020-07-11 04:04:00,3
SERVER_6817,2020-11-06 16:36:00,2
SERVER_6908,2020-03-15 20:10:00,1
SERVER_6858,2020-10-23 08:00:00,3
SERVER_6602,2020-07-17 19:11:00,2
SERVER_17397,2020-09-13 09:51:00,1
SERVER_17085,2020-11-13 09:37:00,2
SERVER_6858,2020-10-27 21:14:00,2
SERVER_6576,2020-08-30 07:15:00,3
SERVER_6744,2020-08-01 11:54:00,2
SERVER_17086,2020-05-28 20:40:00,3
SERVER_6202,2020-07-28 08:00:00,3
SERVER_17489,2020-11-05 23:01:00,1
SERVER_6733,2020-11-20 11:45:00,2
SERVER_6860,2020-10-28 16:06:00,2
SERVER_6606,2020-09-28 09:19:00,2
SERVER_17357,2020-08-06 13:07:00,1
SERVER_5880,2020-02-22 12:49:00,3
SERVER_5926,2020-01-22 12:28:00,3
SERVER_26855,2020-09-04 11:51:00,0
SERVER_6842,2020-03-06 19:32:00,3
SERVER_17295,2020-04-23 01:33:00,1
SERVER_4644,2020-02-22 18:05:00,2
SERVER_6908,2020-03-30 04:40:00,1
SERVER_6599,2020-09-19 17:11:00,2
SERVER_6645,2020-07-11 15:06:00,2
SERVER_6733,2020-10-18 02:30:00,2
SERVER_6013,2020-07-12 02:31:00,3
SERVER_5807,2020-10-05 23:18:00,3
SERVER_6016,2020-02-14 20:59:00,3
SERVER_5879,2020-08-14 07:38:00,3
SERVER_6744,2020-08-04 23:54:00,2
SERVER_23047,2020-11-03 16:09:00,1
SERVER_6841,2020-01-18 11:44:00,3
SERVER_6143,2020-09-12 01:55:00,2
SERVER_6910,2020-05-07 08:28:00,3
SERVER_4620,2020-10-01 04:28:00,2
SERVER_6861,2020-01-06 11:47:00,3
SERVER_17070,2020-10-09 08:11:00,3
SERVER_17302,2020-07-17 22:52:00,3
SERVER_17232,2020-10-20 19:40:00,3
SERVER_17224,2020-11-04 16:23:00,3
SERVER_17434,2020-11-18 13:12:00,3
SERVER_6641,2020-07-16 05:38:00,3
SERVER_6639,2020-11-09 17:13:00,3
SERVER_4590,2020-04-01 03:40:00,2
SERVER_17058,2020-03-24 03:05:00,3
SERVER_17324,2020-05-27 08:19:00,3
SERVER_6060,2020-10-13 10:26:00,3
SERVER_6058,2020-08-25 19:06:00,3
SERVER_17072,2020-03-07 14:28:00,2
SERVER_5929,2020-02-13 12:25:00,3
SERVER_5664,2020-01-31 20:41:00,3
SERVER_6933,2020-03-11 14:45:00,1
SERVER_17398,2020-07-07 14:43:00,3
SERVER_5888,2020-09-03 20:20:00,3
SERVER_17326,2020-05-23 12:42:00,3
SERVER_5885,2020-04-05 14:12:00,3
SERVER_5802,2020-04-04 08:12:00,3
SERVER_6609,2020-06-13 08:17:00,3
SERVER_5887,2020-02-02 23:07:00,2
SERVER_5702,2020-02-04 13:38:00,2
SERVER_23081,2020-09-04 12:46:00,1
SERVER_6608,2020-09-06 00:54:00,2
SERVER_6200,2020-07-16 01:59:00,3
SERVER_5890,2020-01-17 13:38:00,2
SERVER_6458,2020-05-09 11:57:00,1
SERVER_16995,2020-01-03 11:04:00,2
SERVER_6385,2020-02-08 15:21:00,2
SERVER_6234,2020-01-13 18:52:00,1
SERVER_5890,2020-01-25 12:49:00,1
SERVER_6380,2020-09-26 02:49:00,2
SERVER_16967,2020-11-04 22:11:00,2
SERVER_6457,2020-01-02 16:26:00,2
