sn,fault_time,label
SERVER_20331,2020-06-01 14:51:00,2
SERVER_8174,2020-08-27 05:55:00,2
SERVER_22852,2020-07-04 13:56:00,1
SERVER_8508,2020-01-30 15:09:00,1
SERVER_13350,2020-05-22 10:30:00,2
SERVER_8974,2020-07-11 15:17:00,1
SERVER_8687,2020-07-16 18:33:00,2
SERVER_20431,2020-05-23 08:48:00,2
SERVER_22904,2020-10-11 16:06:00,1
SERVER_8396,2020-06-08 11:02:00,1
SERVER_9175,2020-10-17 02:33:00,2
SERVER_13150,2020-01-04 19:43:00,1
SERVER_10509,2020-05-27 05:24:00,1
SERVER_13051,2020-11-17 14:18:00,2
SERVER_8694,2020-04-16 16:15:00,2
SERVER_8290,2020-02-05 09:57:00,2
SERVER_7711,2020-08-11 02:43:00,1
SERVER_8861,2020-03-12 21:37:00,2
SERVER_9575,2020-09-13 03:55:00,2
SERVER_8749,2020-02-12 02:10:00,2
SERVER_8899,2020-10-04 23:46:00,2
SERVER_8214,2020-09-21 03:41:00,1
SERVER_8092,2020-04-02 23:19:00,2
SERVER_8636,2020-01-12 21:01:00,2
SERVER_13306,2020-05-17 20:23:00,2
SERVER_8581,2020-01-01 08:53:00,1
SERVER_13415,2020-04-11 23:36:00,3
SERVER_9657,2020-01-25 17:03:00,1
SERVER_13162,2020-11-06 16:43:00,2
SERVER_9341,2020-05-09 21:55:00,1
SERVER_10472,2020-01-29 20:25:00,1
SERVER_13349,2020-08-15 12:12:00,2
SERVER_10277,2020-04-24 14:27:00,2
SERVER_22881,2020-09-18 11:35:00,2
SERVER_10679,2020-09-27 07:50:00,2
SERVER_23112,2020-09-18 06:12:00,2
SERVER_10335,2020-02-15 00:36:00,1
SERVER_9171,2020-08-28 17:51:00,2
SERVER_13006,2020-06-08 22:07:00,2
SERVER_7675,2020-06-21 19:34:00,2
SERVER_8263,2020-09-13 06:40:00,2
SERVER_10122,2020-03-22 23:06:00,2
SERVER_8462,2020-04-07 22:29:00,2
SERVER_9100,2020-08-16 06:41:00,2
SERVER_23094,2020-10-31 18:13:00,1
SERVER_13357,2020-01-27 05:56:00,2
SERVER_10327,2020-03-22 03:58:00,2
SERVER_8718,2020-07-10 08:29:00,2
SERVER_7609,2020-05-31 20:42:00,2
SERVER_8704,2020-03-11 21:02:00,2
SERVER_9470,2020-10-07 18:12:00,2
SERVER_23100,2020-10-07 07:06:00,1
SERVER_10170,2020-04-22 14:43:00,2
SERVER_8028,2020-03-28 01:33:00,1
SERVER_10644,2020-07-14 14:27:00,2
SERVER_10243,2020-08-10 08:01:00,2
SERVER_9008,2020-03-15 09:52:00,2
SERVER_10651,2020-05-10 07:16:00,2
SERVER_8488,2020-04-04 23:06:00,1
SERVER_13000,2020-10-13 02:49:00,2
SERVER_9455,2020-08-21 09:22:00,2
SERVER_9334,2020-09-01 08:16:00,2
SERVER_20270,2020-05-02 16:04:00,2
SERVER_23097,2020-09-19 14:13:00,1
SERVER_8849,2020-01-13 20:51:00,2
SERVER_10917,2020-03-21 06:18:00,2
SERVER_8890,2020-02-19 18:05:00,2
SERVER_22883,2020-08-30 12:19:00,1
SERVER_9340,2020-02-24 21:39:00,2
SERVER_10843,2020-06-27 11:48:00,2
SERVER_20400,2020-11-19 12:38:00,2
SERVER_20517,2020-06-11 18:59:00,1
SERVER_8658,2020-05-25 20:58:00,1
SERVER_20252,2020-11-18 10:46:00,2
SERVER_20403,2020-09-06 22:31:00,2
SERVER_8955,2020-04-01 16:46:00,1
SERVER_20291,2020-08-01 13:42:00,1
SERVER_9454,2020-10-24 06:09:00,2
SERVER_20601,2020-09-07 17:09:00,2
SERVER_7849,2020-08-20 20:24:00,1
SERVER_8891,2020-03-17 23:49:00,2
SERVER_9531,2020-01-17 15:22:00,1
SERVER_13371,2020-03-06 01:08:00,2
SERVER_9477,2020-03-19 09:16:00,2
SERVER_7711,2020-07-08 06:01:00,2
SERVER_9527,2020-07-27 05:36:00,1
SERVER_10185,2020-01-31 18:00:00,2
SERVER_8185,2020-03-20 02:58:00,1
SERVER_9028,2020-06-01 04:54:00,2
SERVER_8399,2020-10-29 20:15:00,1
SERVER_8841,2020-06-10 02:42:00,2
SERVER_8950,2019-12-30 23:02:00,1
SERVER_8401,2020-07-30 15:08:00,1
SERVER_13205,2020-10-13 18:12:00,1
SERVER_8588,2020-02-14 10:22:00,2
SERVER_10333,2020-09-14 15:38:00,1
SERVER_8589,2020-05-02 07:19:00,2
SERVER_8622,2020-02-08 17:20:00,2
SERVER_7675,2020-06-21 21:14:00,1
SERVER_8492,2020-03-06 05:50:00,1
SERVER_8588,2020-02-16 11:34:00,1
SERVER_22855,2020-07-23 21:16:00,2
SERVER_8570,2020-03-06 09:22:00,1
SERVER_9435,2020-02-05 06:54:00,2
SERVER_7696,2020-06-27 10:16:00,2
SERVER_8318,2020-07-12 11:36:00,1
SERVER_8498,2020-07-28 11:12:00,1
SERVER_13484,2020-11-06 10:02:00,2
SERVER_12995,2020-03-10 15:05:00,2
SERVER_9382,2020-10-20 03:53:00,1
SERVER_7624,2020-05-24 01:26:00,2
SERVER_22904,2020-10-16 14:48:00,2
SERVER_7840,2020-04-16 03:24:00,2
SERVER_9308,2020-03-26 16:07:00,1
SERVER_9727,2020-08-26 11:21:00,1
SERVER_22956,2020-09-05 07:49:00,1
SERVER_10721,2020-04-08 22:41:00,1
SERVER_7769,2020-05-10 20:03:00,2
SERVER_9677,2020-11-13 12:21:00,2
SERVER_7845,2020-08-03 20:11:00,1
SERVER_9469,2020-11-16 13:52:00,2
SERVER_10219,2020-03-28 13:58:00,2
SERVER_10455,2020-08-13 08:11:00,2
SERVER_13096,2020-07-26 13:24:00,1
SERVER_9024,2020-03-17 10:38:00,2
SERVER_10256,2020-07-24 00:14:00,2
SERVER_23056,2020-10-07 16:25:00,1
SERVER_10232,2020-04-13 19:06:00,2
SERVER_10528,2020-09-23 00:06:00,2
SERVER_9547,2020-02-09 04:38:00,1
SERVER_8256,2020-09-29 18:56:00,2
SERVER_9021,2020-07-09 21:21:00,2
SERVER_10532,2020-11-13 12:19:00,1
SERVER_22984,2020-09-26 10:25:00,1
SERVER_10172,2020-05-06 14:29:00,2
SERVER_10231,2020-06-25 23:26:00,2
SERVER_8011,2020-09-30 09:24:00,1
SERVER_23075,2020-09-04 15:29:00,2
SERVER_9090,2020-05-09 11:54:00,1
SERVER_10845,2020-03-11 18:30:00,1
SERVER_8136,2020-03-26 13:02:00,2
SERVER_11011,2020-05-05 05:36:00,2
SERVER_8814,2020-10-28 14:37:00,2
SERVER_7568,2020-11-15 08:17:00,2
SERVER_10471,2019-12-31 07:24:00,3
SERVER_22940,2020-10-16 22:41:00,1
SERVER_8051,2020-07-04 17:24:00,1
SERVER_9441,2020-08-01 14:18:00,1
SERVER_13031,2020-01-13 16:42:00,2
SERVER_8092,2020-04-02 23:34:00,1
SERVER_10167,2020-03-13 18:25:00,2
SERVER_9729,2020-08-24 18:18:00,1
SERVER_22788,2020-10-10 17:42:00,1
SERVER_13391,2020-04-11 23:34:00,3
SERVER_8581,2020-01-20 11:44:00,1
SERVER_10153,2020-05-09 20:47:00,2
SERVER_9167,2020-11-10 15:34:00,2
SERVER_8633,2020-01-18 21:33:00,2
SERVER_22786,2020-08-06 09:27:00,2
SERVER_10253,2020-09-09 23:19:00,2
SERVER_22822,2020-10-11 20:46:00,2
SERVER_22851,2020-06-18 15:18:00,2
SERVER_7603,2020-08-07 18:19:00,2
SERVER_7982,2020-11-20 01:53:00,1
SERVER_7812,2020-07-18 15:42:00,1
SERVER_20399,2020-07-13 17:29:00,2
SERVER_8577,2020-05-14 03:12:00,1
SERVER_20441,2020-05-29 16:00:00,1
SERVER_8654,2020-03-24 11:28:00,2
SERVER_9205,2020-01-15 01:40:00,1
SERVER_8203,2020-08-29 13:04:00,2
SERVER_10142,2020-09-21 11:05:00,2
SERVER_7664,2020-10-02 21:15:00,1
SERVER_23073,2020-10-06 08:37:00,1
SERVER_7872,2020-02-25 16:23:00,2
SERVER_8387,2020-02-08 23:04:00,1
SERVER_7638,2020-08-11 11:18:00,2
SERVER_20396,2020-09-18 21:44:00,1
SERVER_10230,2020-08-12 21:10:00,2
SERVER_7692,2020-02-18 04:02:00,2
SERVER_9370,2020-11-15 20:59:00,2
SERVER_9330,2020-08-06 11:05:00,1
SERVER_7810,2020-05-06 04:04:00,2
SERVER_7668,2020-01-17 20:48:00,1
SERVER_7775,2020-02-16 15:34:00,2
SERVER_9068,2020-06-04 00:09:00,2
SERVER_22987,2020-11-15 02:56:00,1
SERVER_20235,2020-09-07 11:15:00,2
SERVER_10265,2020-07-13 22:27:00,2
SERVER_8682,2020-07-03 11:59:00,2
SERVER_11017,2020-03-25 10:42:00,2
SERVER_7877,2020-08-23 16:40:00,2
SERVER_8756,2020-05-18 19:00:00,1
SERVER_9499,2020-07-02 19:48:00,2
SERVER_8170,2020-02-20 19:24:00,1
SERVER_8126,2020-06-23 07:18:00,1
SERVER_10216,2020-04-23 11:46:00,2
SERVER_22875,2020-09-18 17:46:00,1
SERVER_23123,2020-10-19 05:07:00,3
SERVER_7938,2020-08-27 17:34:00,1
SERVER_9522,2020-03-08 15:42:00,2
SERVER_13610,2020-03-25 19:29:00,2
SERVER_22836,2020-11-14 10:05:00,1
SERVER_7660,2020-07-14 11:04:00,1
SERVER_10102,2020-07-09 08:43:00,2
SERVER_8889,2020-06-21 06:08:00,2
SERVER_10511,2020-07-19 21:01:00,2
SERVER_7696,2020-06-27 11:16:00,1
SERVER_10176,2020-06-17 16:06:00,2
SERVER_11021,2020-04-23 18:03:00,1
SERVER_22899,2020-08-30 16:45:00,3
SERVER_12883,2020-06-03 23:33:00,2
SERVER_13583,2020-06-10 14:48:00,3
SERVER_20506,2020-08-09 04:18:00,2
SERVER_13018,2020-06-30 17:43:00,2
SERVER_22787,2020-10-21 20:22:00,1
SERVER_9468,2020-10-09 11:48:00,2
SERVER_20601,2020-09-07 18:06:00,1
SERVER_8398,2020-01-19 21:32:00,2
SERVER_23013,2020-08-28 04:27:00,1
SERVER_22844,2020-11-02 06:25:00,2
SERVER_8376,2020-10-17 08:37:00,1
SERVER_13452,2020-07-16 11:12:00,2
SERVER_20576,2020-08-01 23:11:00,2
SERVER_8306,2020-01-19 23:33:00,2
SERVER_10483,2020-04-26 13:03:00,1
SERVER_10108,2020-05-02 14:47:00,2
SERVER_10174,2020-03-07 14:18:00,2
SERVER_8557,2020-07-31 14:05:00,2
SERVER_22898,2020-08-13 10:03:00,1
SERVER_10187,2020-09-08 18:26:00,2
SERVER_20406,2020-08-31 20:52:00,1
SERVER_7638,2020-08-11 11:22:00,2
SERVER_7730,2020-10-12 22:02:00,2
SERVER_9453,2020-09-10 20:16:00,2
SERVER_13202,2020-06-23 18:19:00,3
SERVER_20257,2020-11-22 21:54:00,2
SERVER_13155,2020-06-22 17:19:00,2
SERVER_9160,2020-04-12 12:49:00,2
SERVER_9675,2020-09-14 04:29:00,1
SERVER_9173,2020-07-28 13:19:00,2
SERVER_23018,2020-08-18 14:40:00,1
SERVER_8036,2019-12-29 16:07:00,1
SERVER_9460,2020-08-28 00:19:00,2
SERVER_13151,2020-02-17 06:44:00,2
SERVER_10481,2020-01-11 16:46:00,1
SERVER_10127,2020-07-10 13:24:00,2
SERVER_10478,2020-09-18 17:27:00,1
SERVER_9171,2020-08-28 18:49:00,1
SERVER_20286,2020-09-22 23:21:00,2
SERVER_10938,2020-06-18 22:56:00,2
SERVER_8857,2020-07-24 10:06:00,2
SERVER_9449,2020-07-31 19:14:00,2
SERVER_13149,2020-06-16 22:24:00,2
SERVER_8206,2020-09-24 00:43:00,1
SERVER_22855,2020-07-23 21:10:00,2
SERVER_10239,2020-08-15 16:19:00,2
SERVER_10476,2020-09-01 22:39:00,2
SERVER_8248,2020-10-06 15:57:00,2
SERVER_9605,2020-08-04 20:49:00,2
SERVER_8328,2020-04-04 01:01:00,1
SERVER_10517,2020-06-28 20:31:00,1
SERVER_10208,2020-09-15 16:13:00,2
SERVER_9351,2020-03-22 21:31:00,1
SERVER_7770,2020-06-23 18:47:00,2
SERVER_13089,2020-08-11 13:00:00,2
SERVER_13083,2020-07-11 14:09:00,2
SERVER_10225,2020-04-30 09:04:00,2
SERVER_10194,2020-09-02 20:56:00,2
SERVER_9146,2020-08-19 17:34:00,2
SERVER_20162,2020-03-28 16:59:00,2
SERVER_9681,2020-07-09 18:42:00,1
SERVER_9515,2020-04-14 14:39:00,2
SERVER_20563,2020-09-02 23:25:00,1
SERVER_20297,2020-06-03 14:31:00,1
SERVER_9065,2020-04-20 01:54:00,2
SERVER_7701,2020-10-05 10:17:00,2
SERVER_9338,2020-03-07 18:31:00,1
SERVER_9205,2020-01-15 07:45:00,2
SERVER_8824,2020-07-15 11:34:00,2
SERVER_10334,2020-04-11 17:08:00,1
SERVER_13077,2020-04-13 17:52:00,2
SERVER_13276,2020-05-23 00:36:00,3
SERVER_9728,2020-09-24 11:19:00,2
SERVER_10305,2020-08-26 13:42:00,1
SERVER_9526,2020-08-25 20:22:00,2
SERVER_8195,2020-08-08 07:16:00,2
SERVER_10455,2020-08-14 13:44:00,2
SERVER_8089,2020-08-11 17:08:00,2
SERVER_22785,2020-09-06 22:12:00,1
SERVER_23075,2020-08-12 04:46:00,1
SERVER_13521,2020-05-21 12:35:00,1
SERVER_8027,2020-02-19 20:21:00,1
SERVER_10438,2020-01-24 11:41:00,1
SERVER_9469,2020-11-17 01:08:00,1
SERVER_20229,2020-11-15 13:54:00,2
SERVER_22890,2020-09-07 19:04:00,1
SERVER_8764,2020-05-03 06:20:00,1
SERVER_7829,2020-04-29 10:15:00,1
SERVER_9323,2020-01-15 15:51:00,1
SERVER_13388,2020-05-13 11:39:00,2
SERVER_10108,2020-04-22 14:22:00,2
SERVER_10907,2020-10-25 20:26:00,1
SERVER_6701,2020-05-28 11:04:00,2
SERVER_10114,2020-05-03 12:15:00,2
SERVER_9185,2020-06-06 12:22:00,2
SERVER_22877,2020-08-19 17:38:00,1
SERVER_20526,2020-08-27 19:12:00,1
SERVER_8836,2020-11-11 08:02:00,1
SERVER_20235,2020-09-07 11:59:00,1
SERVER_8580,2020-01-14 18:23:00,1
SERVER_10218,2020-05-14 13:44:00,2
SERVER_22927,2020-10-19 07:27:00,2
SERVER_10751,2020-02-22 17:24:00,3
SERVER_9448,2020-04-23 02:40:00,1
SERVER_13467,2020-10-06 17:22:00,1
SERVER_9728,2020-09-24 11:15:00,2
SERVER_9091,2020-03-11 21:41:00,1
SERVER_20293,2020-05-30 18:18:00,1
SERVER_10492,2020-06-01 12:16:00,1
SERVER_13476,2020-09-08 13:24:00,3
SERVER_10186,2020-05-09 14:48:00,2
SERVER_9031,2020-04-10 16:27:00,2
SERVER_13364,2020-08-17 12:27:00,2
SERVER_9052,2020-08-16 07:19:00,2
SERVER_8804,2020-05-18 21:01:00,2
SERVER_10305,2020-08-29 21:40:00,1
SERVER_9016,2020-02-01 18:34:00,2
SERVER_9576,2020-06-23 22:42:00,2
SERVER_7843,2020-05-05 15:45:00,1
SERVER_13223,2020-03-16 07:51:00,2
SERVER_10515,2020-04-24 00:38:00,2
SERVER_13280,2020-07-25 21:12:00,3
SERVER_8071,2020-03-11 02:58:00,1
SERVER_9336,2020-04-10 06:26:00,2
SERVER_7976,2020-03-05 00:42:00,2
SERVER_9446,2020-09-08 17:38:00,2
SERVER_10209,2020-08-09 08:17:00,2
SERVER_8023,2020-01-15 15:15:00,3
SERVER_20441,2020-05-21 10:45:00,2
SERVER_9305,2020-10-29 08:00:00,2
SERVER_13597,2020-04-15 11:36:00,1
SERVER_7822,2020-10-08 13:16:00,1
SERVER_9362,2020-05-07 16:46:00,2
SERVER_9183,2020-03-06 12:21:00,2
SERVER_10206,2020-06-16 20:43:00,2
SERVER_8437,2020-06-24 20:21:00,2
SERVER_8139,2020-02-03 01:26:00,2
SERVER_7986,2020-01-26 16:37:00,2
SERVER_8901,2020-05-01 19:40:00,2
SERVER_8644,2020-04-16 02:06:00,2
SERVER_7812,2020-07-18 13:54:00,2
SERVER_13153,2020-08-07 10:57:00,1
SERVER_10190,2020-08-21 14:23:00,2
SERVER_10468,2020-11-02 00:47:00,2
SERVER_7846,2020-03-18 23:06:00,1
SERVER_7814,2020-08-11 16:03:00,1
SERVER_8393,2020-06-15 07:38:00,1
SERVER_9326,2020-03-20 19:34:00,2
SERVER_7591,2020-10-16 10:48:00,3
SERVER_7696,2020-04-13 12:33:00,2
SERVER_8752,2020-05-19 11:26:00,1
SERVER_10647,2019-12-31 19:51:00,3
SERVER_9059,2020-03-28 00:25:00,2
SERVER_9324,2020-03-18 10:58:00,1
SERVER_9726,2020-09-30 19:00:00,1
SERVER_13388,2020-05-13 11:34:00,2
SERVER_8557,2020-07-31 16:24:00,1
SERVER_8571,2020-02-27 11:43:00,2
SERVER_8404,2020-05-06 03:36:00,1
SERVER_9091,2020-01-31 21:59:00,1
SERVER_8083,2020-02-07 19:27:00,1
SERVER_23119,2020-10-09 21:06:00,2
SERVER_22991,2020-11-02 10:11:00,2
SERVER_23120,2020-10-05 19:52:00,2
SERVER_9315,2020-01-23 22:09:00,1
SERVER_22988,2020-11-11 11:01:00,2
SERVER_12995,2020-05-16 00:08:00,2
SERVER_9150,2020-11-20 23:43:00,2
SERVER_10955,2020-08-08 21:45:00,1
SERVER_10254,2020-09-19 09:07:00,2
SERVER_22837,2020-07-19 06:47:00,1
SERVER_22813,2020-07-01 06:08:00,2
SERVER_8280,2020-08-22 22:28:00,2
SERVER_8497,2020-06-15 03:05:00,2
SERVER_10773,2020-10-06 06:30:00,1
SERVER_8324,2020-07-02 17:03:00,1
SERVER_9665,2020-02-01 06:53:00,1
SERVER_9614,2020-09-22 15:31:00,1
SERVER_13463,2020-04-03 19:11:00,2
SERVER_9347,2020-04-13 18:29:00,1
SERVER_10127,2020-08-14 15:46:00,2
SERVER_13515,2020-02-01 07:44:00,1
SERVER_9472,2020-01-18 23:24:00,2
SERVER_20515,2020-10-08 22:05:00,1
SERVER_20519,2020-08-06 16:48:00,1
SERVER_10168,2020-09-09 12:54:00,2
SERVER_8503,2020-03-26 00:50:00,2
SERVER_11019,2020-06-17 13:43:00,3
SERVER_10227,2020-10-19 00:38:00,1
SERVER_10647,2019-12-31 20:29:00,2
SERVER_8611,2020-11-19 21:46:00,2
SERVER_9685,2020-06-03 01:46:00,3
SERVER_8852,2020-03-25 11:20:00,2
SERVER_10100,2020-03-13 09:56:00,2
SERVER_13067,2020-08-27 00:51:00,1
SERVER_10272,2020-01-13 18:42:00,1
SERVER_7821,2020-05-15 17:49:00,1
SERVER_20340,2020-05-16 18:33:00,1
SERVER_7712,2020-07-10 21:35:00,2
SERVER_13528,2020-01-19 00:49:00,1
SERVER_9550,2020-05-13 15:11:00,1
SERVER_22873,2020-07-30 16:46:00,1
SERVER_10215,2020-09-02 17:50:00,2
SERVER_13001,2020-04-02 09:14:00,1
SERVER_10873,2020-10-05 21:26:00,2
SERVER_7975,2020-09-08 11:15:00,1
SERVER_12541,2020-05-23 12:51:00,1
SERVER_10530,2020-11-11 15:53:00,1
SERVER_9395,2020-09-02 08:45:00,2
SERVER_22762,2020-11-08 08:02:00,2
SERVER_10751,2020-02-29 17:04:00,1
SERVER_10126,2020-05-22 10:41:00,2
SERVER_8639,2020-02-15 03:59:00,2
SERVER_8281,2020-01-07 21:55:00,2
SERVER_8725,2020-02-22 02:47:00,2
SERVER_22892,2020-11-11 18:20:00,1
SERVER_13217,2020-09-04 17:25:00,2
SERVER_10193,2020-02-14 23:08:00,2
SERVER_10937,2020-10-15 01:40:00,2
SERVER_10164,2020-05-01 13:21:00,2
SERVER_8411,2020-05-25 18:44:00,1
SERVER_22853,2020-07-04 14:19:00,1
SERVER_9399,2019-12-29 11:13:00,2
SERVER_7852,2020-10-09 06:30:00,2
SERVER_10226,2020-05-12 11:40:00,2
SERVER_7834,2020-04-07 22:38:00,1
SERVER_7837,2020-05-08 17:53:00,1
SERVER_8403,2020-04-02 03:27:00,1
SERVER_23126,2020-11-11 15:08:00,1
SERVER_7807,2020-06-19 01:51:00,1
SERVER_22787,2020-10-21 20:02:00,2
SERVER_10145,2020-04-24 13:49:00,2
SERVER_10510,2020-05-16 07:30:00,1
SERVER_8231,2020-06-22 17:21:00,2
SERVER_9552,2020-10-20 19:25:00,2
SERVER_8159,2019-12-29 15:09:00,1
SERVER_10147,2020-04-20 16:57:00,2
SERVER_7587,2020-05-09 12:49:00,2
SERVER_8599,2020-07-19 22:49:00,3
SERVER_10745,2020-09-09 23:16:00,2
SERVER_22943,2020-10-23 15:42:00,3
SERVER_13173,2020-07-24 03:17:00,1
SERVER_9201,2020-04-01 19:34:00,2
SERVER_22893,2020-09-02 22:25:00,2
SERVER_13322,2020-09-20 05:16:00,1
SERVER_10958,2020-07-02 14:51:00,1
SERVER_8855,2020-01-22 19:21:00,1
SERVER_9598,2020-01-07 20:40:00,1
SERVER_12538,2020-07-22 13:57:00,1
SERVER_8916,2020-06-17 09:41:00,2
SERVER_7773,2020-05-03 08:13:00,2
SERVER_9019,2020-05-13 09:29:00,1
SERVER_8317,2020-01-31 13:11:00,2
SERVER_20324,2020-06-12 10:24:00,1
SERVER_10170,2020-04-22 14:41:00,2
SERVER_10648,2019-12-30 18:33:00,2
SERVER_13033,2020-10-09 18:07:00,2
SERVER_7996,2020-03-13 14:35:00,2
SERVER_8182,2020-04-11 17:20:00,1
SERVER_23075,2020-09-03 16:41:00,2
SERVER_10719,2020-01-04 20:05:00,2
SERVER_10225,2020-04-30 09:00:00,2
SERVER_9022,2020-01-12 12:25:00,2
SERVER_10236,2020-09-10 15:31:00,2
SERVER_7840,2020-04-17 07:13:00,1
SERVER_10165,2020-09-19 12:48:00,2
SERVER_10523,2020-03-20 03:12:00,2
SERVER_20530,2020-07-09 07:23:00,1
SERVER_7699,2020-08-15 16:40:00,2
SERVER_7713,2020-10-07 19:04:00,1
SERVER_10520,2020-02-01 15:42:00,1
SERVER_13481,2020-05-31 22:28:00,2
SERVER_7934,2020-02-10 16:34:00,3
SERVER_10225,2020-04-30 09:10:00,2
SERVER_8414,2020-02-04 05:55:00,2
SERVER_10918,2020-03-24 06:27:00,2
SERVER_10450,2020-09-01 13:40:00,1
SERVER_9002,2020-03-23 18:09:00,2
SERVER_12543,2020-08-03 14:55:00,1
SERVER_10112,2020-04-09 09:50:00,2
SERVER_8217,2020-04-23 16:33:00,2
SERVER_22811,2020-07-02 17:18:00,2
SERVER_13285,2020-01-18 16:19:00,1
SERVER_8392,2020-07-09 11:19:00,1
SERVER_13474,2020-05-21 20:52:00,1
SERVER_10468,2020-11-02 00:37:00,2
SERVER_22887,2020-07-30 01:52:00,2
SERVER_10204,2020-03-20 10:17:00,2
SERVER_10474,2020-02-22 12:52:00,1
SERVER_10464,2020-08-20 15:54:00,1
SERVER_13274,2020-05-08 17:27:00,3
SERVER_22851,2020-06-13 22:34:00,2
SERVER_8597,2020-03-15 10:17:00,1
SERVER_7944,2020-01-10 01:34:00,1
SERVER_8962,2020-10-17 02:50:00,1
SERVER_22793,2020-10-02 00:57:00,2
SERVER_8831,2020-08-11 13:28:00,2
SERVER_8330,2020-07-31 16:01:00,2
SERVER_23001,2020-10-20 15:08:00,1
SERVER_7667,2020-05-08 14:01:00,2
SERVER_8246,2020-03-25 10:48:00,2
SERVER_22991,2020-11-02 10:41:00,1
SERVER_10920,2020-10-14 05:34:00,2
SERVER_8010,2020-10-26 07:59:00,1
SERVER_9409,2020-01-10 20:21:00,1
SERVER_8353,2020-01-31 12:52:00,2
SERVER_9384,2020-09-05 15:30:00,2
SERVER_8298,2020-06-05 10:00:00,2
SERVER_7793,2020-03-27 19:08:00,2
SERVER_8164,2020-03-13 22:39:00,1
SERVER_10099,2020-05-01 16:15:00,2
SERVER_7573,2020-02-06 14:33:00,2
SERVER_13605,2020-04-16 11:51:00,2
SERVER_20539,2020-09-12 19:07:00,1
SERVER_13006,2020-06-08 22:07:00,3
SERVER_10299,2020-09-04 12:07:00,2
SERVER_8490,2020-03-06 13:36:00,1
SERVER_10186,2020-05-09 14:44:00,2
SERVER_7941,2020-05-20 23:24:00,2
SERVER_10255,2020-04-02 18:56:00,2
SERVER_13283,2020-08-10 08:17:00,1
SERVER_8769,2020-02-28 12:12:00,1
SERVER_8188,2020-09-17 07:12:00,2
SERVER_8467,2020-06-10 01:20:00,2
SERVER_10364,2020-06-08 08:04:00,1
SERVER_8677,2020-01-01 16:45:00,2
SERVER_22962,2020-11-11 09:13:00,1
SERVER_8510,2020-04-20 03:16:00,1
SERVER_7665,2020-01-13 12:10:00,1
SERVER_13376,2020-02-14 01:32:00,2
SERVER_10173,2020-05-01 13:54:00,2
SERVER_8264,2020-11-17 05:04:00,2
SERVER_9506,2020-08-01 19:22:00,2
SERVER_7728,2020-09-11 02:36:00,1
SERVER_10605,2020-09-13 13:54:00,2
SERVER_13208,2020-06-19 18:50:00,3
SERVER_10199,2020-04-30 12:53:00,2
SERVER_20235,2020-09-07 11:15:00,3
SERVER_9317,2020-09-04 23:04:00,2
SERVER_8150,2020-10-25 18:39:00,2
SERVER_8738,2020-07-18 00:40:00,1
SERVER_8559,2020-09-18 17:54:00,2
SERVER_7658,2020-11-16 09:51:00,2
SERVER_8358,2020-07-30 14:43:00,2
SERVER_22845,2020-07-01 22:04:00,2
SERVER_10682,2020-10-01 15:37:00,2
SERVER_20395,2020-07-18 10:14:00,2
SERVER_23075,2020-09-03 16:35:00,2
SERVER_10216,2020-04-24 12:11:00,2
SERVER_7715,2020-04-09 15:47:00,2
SERVER_7582,2020-04-09 09:08:00,2
SERVER_8528,2020-03-02 21:29:00,2
SERVER_10228,2020-11-07 11:10:00,1
SERVER_8977,2020-06-14 16:18:00,2
SERVER_8670,2020-09-18 18:29:00,2
SERVER_10332,2020-09-29 18:57:00,1
SERVER_22888,2020-09-23 17:11:00,1
SERVER_9589,2020-01-02 11:59:00,2
SERVER_8765,2020-08-11 12:03:00,2
SERVER_10234,2020-05-06 06:52:00,2
SERVER_8417,2020-06-03 21:47:00,2
SERVER_8399,2020-10-29 19:54:00,2
SERVER_9193,2020-06-16 16:31:00,1
SERVER_20294,2020-06-02 17:56:00,1
SERVER_7983,2020-09-05 13:48:00,2
SERVER_9119,2020-07-30 10:42:00,2
SERVER_9342,2020-01-10 18:25:00,1
SERVER_8458,2020-06-22 07:03:00,2
SERVER_10303,2020-01-15 07:46:00,1
SERVER_7836,2020-09-17 08:47:00,2
SERVER_10245,2020-05-02 10:52:00,2
SERVER_7648,2020-02-11 01:21:00,2
SERVER_10907,2020-10-25 15:54:00,2
SERVER_9126,2020-02-14 13:40:00,2
SERVER_9003,2020-08-25 18:38:00,1
SERVER_9565,2020-05-03 14:57:00,2
SERVER_9360,2020-03-20 11:36:00,2
SERVER_13257,2020-04-03 11:17:00,2
SERVER_8218,2020-06-24 14:29:00,1
SERVER_9361,2020-08-04 08:21:00,2
SERVER_7873,2020-05-06 12:10:00,1
SERVER_13166,2020-01-02 21:00:00,1
SERVER_9034,2020-02-06 22:38:00,2
SERVER_8955,2020-03-27 11:31:00,2
SERVER_10353,2020-08-01 13:07:00,1
SERVER_23100,2020-11-11 07:16:00,1
SERVER_8904,2020-03-26 17:50:00,2
SERVER_9573,2020-01-20 06:34:00,2
SERVER_10926,2020-03-20 12:31:00,1
SERVER_7779,2020-07-26 21:58:00,2
SERVER_9180,2020-11-14 18:43:00,1
SERVER_10439,2020-06-29 20:57:00,1
SERVER_8848,2020-04-06 13:17:00,2
SERVER_9442,2020-11-03 14:51:00,1
SERVER_20398,2020-11-05 09:59:00,2
SERVER_13379,2020-04-08 18:07:00,3
SERVER_7741,2020-01-26 01:07:00,2
